Date,SPY,IYR,IWN,EFA,EEM,GSG,TLT,USIG,HYG,VXX,VMFXX
2015-03-01,-0.020079801,0.002527767,0.013153983999999999,-0.014285718999999999,-0.014973014,-0.06564450299999999,0.006793831,0.000706169,-0.013715055,-0.072049298,8e-06
2015-04-01,0.00983391,-0.048159350999999996,-0.021509556000000003,0.036465701,0.06852728400000001,0.109230726,-0.010275257,-0.011290521000000001,0.004193767,-0.147873552,9e-06
2015-05-01,0.012856148000000001,-0.003311258,0.0075255190000000005,0.001954552,-0.041044825,-0.021729049,-0.049275648,-0.014184998,-0.0008791539999999999,-0.129120864,8e-06
2015-06-01,-0.024865019,-0.051561425,0.001277614,-0.047268874,-0.0364786,-0.002362913,-0.042783800000000004,-0.017466066000000002,-0.023209774,-0.933951104,9e-06
2015-07-01,0.022147737,0.04833959400000001,-0.031605749,0.020318113999999998,-0.06309944599999999,-0.141639019,0.02758384,0.005618501,-0.009346867,-0.187562208,8e-06
2015-08-01,-0.053646915999999996,-0.037824136,-0.060308173,-0.07425127599999999,-0.08943965,0.00275934,0.010190583000000001,-0.012731263999999999,-0.019665833,0.644213136,9e-06
2015-09-01,-0.038009677,-0.014585296000000001,-0.02815231,-0.044188785999999994,-0.030177528999999998,-0.05998900099999999,-0.0029525190000000002,0.006215773000000001,-0.03420683,-0.046554934000000006,1.4999999999999999e-05
2015-10-01,0.090297006,0.06230614599999999,0.055160947,0.066120044,0.063758396,-0.0005854930000000001,0.00962407,0.00359579,0.02737422,-0.263281237,3.7e-05
2015-11-01,-0.000957427,-0.001990466,0.029662351,-0.007527395,-0.025236515,-0.091388371,-0.010510028999999999,-0.006614619,-0.029449534,14.94909746,5.3e-05
2015-12-01,-0.023096494,-0.001728457,-0.06078248,-0.031821933,-0.052956839000000006,-0.082527445,-0.007163401999999999,-0.013132323999999999,-0.029741133,0.069149,6.3e-05
2016-01-01,-0.0497866,-0.041022932000000005,-0.06547753,-0.05517713900000001,-0.050326157,-0.052705552999999995,0.055730645,0.002061674,-0.016008946,0.20000001899999997,0.00014099999999999998
2016-02-01,-0.000825953,-0.007500013000000001,0.006052191,-0.033345322000000004,-0.008177951999999999,-0.020771493999999998,0.028908033,0.006639849000000001,0.009963437,0.03150905,0.00021400000000000002
2016-03-01,0.061789660999999996,0.089560616,0.077973134,0.065821345,0.129617426,0.044696982,-0.0028248220000000003,0.024712037000000003,0.020104902,-0.291800585,0.000234
2016-04-01,0.00394121,-0.016696673999999998,0.021356491000000002,0.022218342999999998,0.004087573,0.103698355,-0.009417317,0.009882106,0.026441376000000003,-0.044835464000000005,0.00025499999999999996
2016-05-01,0.017011557,0.022074222999999997,0.01786282,-0.000855712,-0.036929354,0.013140592,0.0060287430000000005,-0.004398939,-0.0028622290000000004,-0.193701738,0.000239
2016-06-01,-0.001715596,0.05290734,0.004335689,-0.043850655999999995,0.037439665,0.006485109,0.067148048,0.022091947,0.013036674,0.017686126,0.00024300000000000002
2016-07-01,0.03647126,0.036533586,0.047178500000000005,0.039770714,0.053841630999999994,-0.10051548800000001,0.019150495,0.00829292,0.008382605999999999,-0.262853005,0.000258
2016-08-01,0.0011975389999999999,-0.033489468,0.024244222000000003,0.0053411019999999995,0.00883733,0.020057287,-0.011938418000000001,0.000349995,0.015103539,-0.11001963199999999,0.000262
2016-09-01,-0.004968267,-0.02301916,0.003833268,0.013367654,0.025184835,0.040730332,-0.016872815,-0.004548275,0.006459114,-0.059878639000000004,0.00024900000000000004
2016-10-01,-0.017337032,-0.049603175,-0.031217152,-0.022154597,-0.00827774,-0.017543811,-0.045523924,-0.013267679,-0.014210468,0.002054585,0.00024300000000000002
2016-11-01,0.036838399,-0.023355962,0.131651483,-0.017813884,-0.044157227,0.02472525,-0.08388573099999999,-0.030454191000000002,-0.004301269,-0.18306971600000002,0.000256
2016-12-01,0.014293465,0.027922565,0.0357019,0.016552185,-0.013802864,0.050268096,-0.009231541999999999,0.00312274,0.010507899,-0.08533521699999999,0.000252
2017-01-01,0.01789469,0.001299694,-0.008491694000000001,0.032911857999999995,0.066552469,-0.015315876,0.008142376,0.00036624199999999997,0.009127594000000001,-0.238729914,0.000339
2017-02-01,0.039291533,0.043743545,0.014076113000000001,0.011906743000000001,0.017407647,0.001296144,0.013655282,0.008603284000000001,0.010877085,-0.051493305999999996,0.0004
2017-03-01,-0.003087054,-0.023877698,-0.011957461,0.032316884,0.036851741,-0.040776707,-0.008460644,-0.002631518,-0.005776443000000001,-0.142779593,0.000371
2017-04-01,0.009926174,0.005605840999999999,0.00372372,0.024241423999999998,0.017009444,-0.026315749,0.013586276000000001,0.007369644,0.003873365,-0.049398337,0.000463
2017-05-01,0.014112906000000001,-0.001140301,-0.03060706,0.035423172,0.028457298,-0.011781017,0.016755236,0.007947952,0.006014512,-0.101932089,0.000521
2017-06-01,0.0014910560000000002,0.011796046999999999,0.033921906,-0.013018478,0.004611617,-0.016830278,0.005787791,0.000716862,-0.002932906,-0.053412414000000005,0.000604
2017-07-01,0.020554182,0.011157165,0.001934851,0.026533795,0.058226622,0.04208268,-0.008631728,0.0043875170000000005,0.005883067,-0.11990600800000001,0.000675
2017-08-01,0.0029177020000000003,0.006694685,-0.024517197,-0.000448211,0.023516041,-0.010266915,0.00975491,0.00534901,-0.00348673,0.031166553,0.000768
2017-09-01,0.015111682,-0.016256154,0.068342248,0.023617366,-0.00044614,0.03042874,-0.003912159,-0.004788448,0.00180591,-0.15392921199999998,0.0008039999999999999
2017-10-01,0.023564058,0.000500763,0.00048338300000000004,0.016793133999999998,0.032805119,0.03892617,-0.002404641,-0.002138515,-0.003267248,-0.135238567,0.000807
